,x,y
577,1615.8571428571413,110
578,1616.92857142857,109
579,1617.9999999999986,108
580,1619.071428571427,108
581,1620.1428571428555,109
582,1621.214285714284,109
583,1622.2857142857126,110
584,1623.3571428571413,105
585,1624.42857142857,105
586,1625.4999999999984,103
587,1626.571428571427,102
588,1627.6428571428557,102
589,1628.7142857142844,100
590,1644.7857142857129,110
591,1645.8571428571413,111
592,1646.92857142857,110
593,1647.9999999999982,106
594,1649.0714285714268,103
595,1650.1428571428555,105
596,1651.2142857142842,108
597,1652.2857142857126,108
598,1653.3571428571413,109
599,1654.42857142857,109
600,1655.4999999999986,109
601,1656.571428571427,107
602,1657.6428571428555,107
603,1658.714285714284,107
604,1659.7857142857126,108
605,1660.8571428571413,109
606,1661.92857142857,109
607,1662.9999999999984,109
608,1664.071428571427,108
609,1665.1428571428557,108
610,1666.2142857142844,108
611,1667.2857142857126,109
612,1668.3571428571413,109
613,1669.4285714285697,109
614,1670.4999999999984,111
615,1671.571428571427,113
616,1672.6428571428555,110
617,1673.7142857142842,110
618,1674.7857142857129,110
619,1675.8571428571415,110
620,1676.9285714285697,110
621,1677.9999999999984,109
622,1701.571428571427,106
623,1702.6428571428557,109
624,1703.7142857142844,109
625,1704.7857142857126,109
626,1705.8571428571413,109
627,1706.9285714285697,108
628,1707.9999999999984,107
629,1709.071428571427,107
630,1710.1428571428555,107
631,1711.2142857142842,107
632,1712.2857142857129,107
633,1713.3571428571415,107
634,1714.4285714285697,106
635,1715.4999999999984,106
636,1716.5714285714268,105
637,1717.6428571428555,106
638,1718.7142857142842,105
639,1719.7857142857129,105
640,1720.8571428571413,105
641,1721.92857142857,106
642,1722.9999999999986,107
643,1724.0714285714268,107
644,1725.1428571428555,107
645,1726.2142857142842,107
646,1727.2857142857126,107
647,1728.3571428571413,108
648,1729.42857142857,108
649,1730.4999999999986,107
650,1731.571428571427,106
651,1732.6428571428555,106
652,1733.714285714284,105
653,1734.7857142857126,105
654,1782.9999999999984,110
655,1784.071428571427,117
656,1785.1428571428555,113
657,1786.2142857142842,114
658,1787.2857142857129,109
659,1788.3571428571415,107
660,1789.4285714285697,107
661,1790.4999999999984,97
662,1791.5714285714268,104
663,1825.8571428571415,126
664,1826.9285714285697,123
665,1827.9999999999984,119
666,1829.0714285714268,117
667,1830.1428571428555,117
668,1831.2142857142842,118
669,1832.2857142857129,119
670,1833.3571428571413,117
671,1834.42857142857,115
672,1835.4999999999986,115
673,1836.5714285714268,116
674,1837.6428571428555,117
675,1838.7142857142842,117
676,1839.7857142857126,117
677,1840.8571428571413,117
678,1841.92857142857,116
679,1842.9999999999986,116
680,1844.071428571427,116
681,1845.1428571428555,116
682,1846.214285714284,116
683,1847.2857142857126,116
684,1848.3571428571413,116
685,1849.42857142857,116
686,1850.4999999999984,115
687,1851.571428571427,115
688,1852.6428571428557,114
689,1853.7142857142844,114
690,1854.7857142857126,113
691,1855.8571428571413,113
692,1856.9285714285697,113
693,1857.9999999999984,114
694,1859.071428571427,113
695,1860.1428571428555,113
696,1861.2142857142842,113
697,1862.2857142857129,113
698,1863.3571428571415,113
699,1864.4285714285697,112
700,1865.4999999999984,111
701,1866.5714285714268,110
702,1867.6428571428555,110
703,1868.7142857142842,111
704,1869.7857142857129,112
705,1870.8571428571413,112
706,1871.92857142857,111
707,1872.9999999999986,111
708,1874.0714285714268,110
709,1875.1428571428555,111
710,1876.2142857142842,111
711,1877.2857142857126,111
712,1878.3571428571413,111
713,1879.42857142857,112
714,1880.4999999999986,111
715,1894.4285714285697,123
716,1895.4999999999984,121
717,1896.571428571427,121
718,1897.6428571428555,114
719,1898.7142857142842,116
720,1899.7857142857129,116
721,1900.8571428571415,106
722,1901.9285714285697,106
723,1902.9999999999984,106
724,1904.0714285714268,105
725,1905.1428571428555,105
726,1906.2142857142842,106
727,1907.2857142857129,106
728,1908.3571428571413,106
729,1909.42857142857,106
730,1910.4999999999986,106
731,1911.5714285714268,107
732,1912.6428571428555,107
733,1913.7142857142842,108
734,1914.7857142857126,106
735,1915.8571428571413,107
736,1916.92857142857,107
737,1917.9999999999986,107
738,1919.071428571427,107
739,1920.1428571428555,105
740,1921.214285714284,107
741,1922.2857142857126,105
742,1923.3571428571413,106
743,1924.42857142857,107
744,1950.1428571428555,117
745,1951.2142857142842,117
746,1952.2857142857126,120
747,1953.3571428571413,120
748,1954.42857142857,119
749,1955.4999999999986,119
750,1956.571428571427,120
751,1957.6428571428555,120
752,1958.714285714284,121
753,1959.7857142857126,121
754,1960.8571428571413,122
755,1961.92857142857,122
756,1962.9999999999984,122
757,1964.071428571427,121
758,1965.1428571428557,121
759,1966.2142857142844,121
760,1967.2857142857126,120
761,1968.3571428571413,120
762,1969.4285714285697,120
763,1970.4999999999984,121
764,1971.571428571427,121
765,1972.6428571428555,121
766,1973.7142857142842,121
767,1974.7857142857129,121
768,1975.8571428571415,122
769,1976.9285714285697,121
770,1977.9999999999984,118
771,1979.0714285714268,120
772,1980.1428571428555,121
773,1981.2142857142842,122
774,1982.2857142857129,122
775,1983.3571428571413,123
776,1984.42857142857,122
777,1985.4999999999986,121
778,1986.5714285714268,121
779,1987.6428571428555,121
780,1988.7142857142842,126
781,1989.7857142857126,126
782,1990.8571428571413,124
783,1991.92857142857,125
784,1992.9999999999986,125
785,1994.071428571427,124
786,1995.1428571428555,121
787,2067.9999999999986,99
788,2069.071428571427,103
789,2070.1428571428555,106
790,2071.214285714284,106
791,2072.285714285713,105
792,2073.3571428571413,105
793,2074.4285714285697,105
794,2075.4999999999986,105
795,2076.571428571427,105
796,2077.6428571428555,104
797,2078.7142857142844,104
798,2079.7857142857124,103
799,2080.8571428571413,99
800,2081.9285714285697,100
801,2095.8571428571413,123
802,2096.92857142857,121
803,2097.9999999999986,120
804,2099.071428571427,118
805,2100.1428571428555,117
806,2101.214285714284,116
807,2102.285714285713,115
808,2103.3571428571413,118
809,2104.4285714285697,119
810,2105.4999999999986,119
811,2106.571428571427,119
812,2107.6428571428555,118
813,2108.714285714284,117
814,2109.785714285713,116
815,2110.8571428571413,112
816,2111.9285714285697,112
817,2112.9999999999986,111
818,2114.071428571427,111
819,2115.1428571428555,111
820,2116.2142857142844,111
821,2117.2857142857124,111
822,2118.3571428571413,111
823,2119.4285714285697,111
824,2120.499999999998,111
825,2121.571428571427,110
826,2122.6428571428555,110
827,2123.7142857142844,117
828,2124.785714285713,120
829,2141.9285714285697,125
830,2142.9999999999986,120
831,2144.071428571427,118
832,2145.1428571428555,117
833,2146.214285714284,116
834,2147.285714285713,115
835,2148.3571428571413,114
836,2149.4285714285697,114
837,2150.4999999999986,114
838,2151.571428571427,115
839,2152.6428571428555,116
840,2153.7142857142844,116
841,2154.7857142857124,117
842,2155.8571428571413,117
843,2156.9285714285697,118
844,2157.999999999998,118
845,2159.071428571427,119
846,2160.1428571428555,118
847,2161.2142857142844,117
848,2162.285714285713,119
849,2163.3571428571413,119
850,2164.4285714285697,117
851,2165.499999999998,116
852,2166.571428571427,115
853,2167.6428571428555,113
854,2168.714285714284,112
855,2169.785714285713,111
856,2170.8571428571413,110
857,2171.92857142857,112
858,2172.9999999999986,110
859,2174.071428571427,107
860,2175.1428571428555,107
861,2176.214285714284,108
862,2177.285714285713,109
863,2178.3571428571413,109
864,2179.4285714285697,111
865,2180.4999999999986,116
866,2181.571428571427,116
867,2197.6428571428555,109
868,2198.7142857142844,108
869,2199.785714285713,106
870,2280.1428571428555,121
871,2281.214285714284,118
872,2282.285714285713,118
873,2283.3571428571413,117
874,2284.42857142857,114
875,2285.4999999999986,114
876,2286.571428571427,113
877,2287.6428571428555,110
878,2288.714285714284,107
879,2289.785714285713,104
880,2290.8571428571413,104
881,2291.9285714285697,107
882,2292.9999999999986,111
883,2294.071428571427,110
884,2295.1428571428555,107
885,2296.214285714284,104
886,2297.285714285713,108
887,2298.3571428571413,117
888,2299.4285714285697,119
889,2300.4999999999986,119
890,2301.571428571427,115
891,2302.6428571428555,114
892,2303.7142857142844,113
893,2304.7857142857124,112
894,2305.8571428571413,111
895,2306.9285714285697,110
896,2307.999999999998,110
897,2309.071428571427,109
898,2310.1428571428555,111
899,2311.2142857142844,111
900,2312.285714285713,108
901,2313.3571428571413,106
902,2314.4285714285697,105
903,2315.499999999998,121
904,2339.071428571427,115
905,2340.1428571428555,111
906,2341.2142857142844,111
907,2342.2857142857124,111
908,2343.3571428571413,111
909,2344.4285714285697,110
910,2345.499999999998,108
911,2357.285714285713,115
912,2358.3571428571413,114
913,2359.42857142857,112
914,2360.4999999999986,113
915,2361.571428571427,112
916,2362.6428571428555,112
917,2363.714285714284,112
918,2364.785714285713,113
919,2365.8571428571413,114
920,2366.9285714285697,116
921,2367.9999999999986,118
922,2369.071428571427,119
923,2370.1428571428555,128
924,2418.3571428571413,118
925,2419.4285714285697,117
926,2420.499999999998,112
927,2430.1428571428555,103
928,2431.214285714284,107
929,2432.285714285713,104
930,2433.3571428571413,106
931,2434.42857142857,106
932,2435.4999999999986,107
933,2436.571428571427,106
934,2437.6428571428555,112
935,2438.714285714284,107
936,2439.785714285713,104
937,2440.8571428571413,104
938,2441.9285714285697,104
939,2442.9999999999986,103
940,2444.071428571427,103
941,2445.1428571428555,103
942,2446.214285714284,103
943,2447.285714285713,102
944,2448.3571428571413,102
945,2449.4285714285697,103
946,2450.4999999999986,103
947,2451.571428571427,105
948,2452.6428571428555,105
949,2453.7142857142844,106
950,2454.7857142857124,109
951,2483.714285714284,115
952,2484.785714285713,116
953,2485.8571428571413,112
954,2486.9285714285697,111
955,2487.9999999999986,110
956,2489.071428571427,109
957,2490.1428571428555,109
958,2491.2142857142844,108
959,2492.2857142857124,108
960,2493.3571428571413,104
961,2494.4285714285697,109
962,2495.499999999998,110
963,2496.571428571427,109
964,2497.6428571428555,109
965,2498.7142857142844,109
966,2499.785714285713,108
967,2500.8571428571413,108
968,2501.9285714285697,107
969,2502.999999999998,106
970,2504.071428571427,111
971,2520.1428571428555,108
972,2521.214285714284,109
973,2522.285714285713,109
974,2523.3571428571413,109
975,2524.4285714285697,109
976,2525.4999999999986,109
977,2526.571428571427,109
978,2527.6428571428555,109
979,2528.7142857142844,110
980,2529.7857142857124,112
981,2530.8571428571413,114
982,2531.9285714285697,114
983,2554.4285714285697,116
984,2555.4999999999986,116
985,2556.571428571427,117
986,2557.6428571428555,114
987,2558.714285714284,113
988,2559.785714285713,112
989,2560.8571428571413,112
990,2561.9285714285697,112
991,2562.9999999999986,111
992,2564.071428571427,109
993,2565.1428571428555,109
994,2566.2142857142844,109
995,2567.2857142857124,109
996,2568.3571428571413,109
997,2569.4285714285697,108
998,2570.499999999998,107
999,2571.571428571427,106
1000,2572.6428571428555,106
1001,2573.7142857142844,107
1002,2574.785714285713,107
1003,2575.8571428571413,107
1004,2576.9285714285697,107
1005,2577.999999999998,107
1006,2579.071428571427,107
1007,2580.1428571428555,107
1008,2581.214285714284,107
1009,2582.285714285713,107
1010,2583.3571428571413,107
1011,2584.42857142857,107
1012,2585.4999999999986,108
1013,2586.571428571427,108
1014,2587.6428571428555,108
1015,2588.714285714284,108
1016,2589.785714285713,108
1017,2590.8571428571413,108
1018,2591.9285714285697,107
1019,2592.9999999999986,107
1020,2594.071428571427,109
1021,2595.1428571428555,109
1022,2596.214285714284,109
1023,2597.285714285713,109
1024,2598.3571428571413,108
1025,2599.4285714285697,107
1026,2600.4999999999986,106
1027,2601.571428571427,105
1028,2602.6428571428555,105
1029,2603.7142857142844,111
1030,2604.7857142857124,112
1031,2605.8571428571413,111
1032,2606.9285714285697,112
1033,2607.999999999998,113
1034,2609.071428571427,114
1035,2610.1428571428555,111
1036,2611.2142857142844,108
1037,2612.285714285713,107
1038,2613.3571428571413,105
1039,2614.4285714285697,105
1040,2615.499999999998,106
1041,2616.571428571427,107
1042,2617.6428571428555,106
1043,2618.714285714284,100
1044,2627.285714285713,116
1045,2628.3571428571413,111
1046,2629.4285714285697,110
1047,2630.4999999999986,108
1048,2631.571428571427,108
1049,2632.6428571428555,107
1050,2633.714285714284,107
1051,2634.785714285713,107
1052,2635.8571428571413,107
1053,2636.9285714285697,107
1054,2637.9999999999986,106
1055,2639.071428571427,106
1056,2640.1428571428555,107
1057,2641.2142857142844,108
1058,2642.2857142857124,110
1059,2643.3571428571413,110
1060,2644.4285714285697,109
1061,2645.499999999998,109
1062,2646.571428571427,109
1063,2647.6428571428555,109
1064,2648.7142857142844,109
1065,2649.785714285713,108
1066,2650.8571428571413,109
1067,2651.9285714285697,109
1068,2652.999999999998,109
1069,2654.071428571427,108
1070,2655.1428571428555,106
1071,2656.214285714284,105
1072,2673.3571428571413,117
1073,2674.4285714285697,117
1074,2675.4999999999986,113
1075,2676.571428571427,112
1076,2677.6428571428555,111
1077,2678.7142857142844,111
1078,2679.7857142857124,110
1079,2680.8571428571413,111
1080,2681.9285714285697,110
1081,2682.999999999998,110
1082,2684.071428571427,110
1083,2685.1428571428555,109
1084,2686.2142857142844,110
1085,2687.285714285713,110
1086,2688.3571428571413,110
1087,2689.4285714285697,109
1088,2690.499999999998,107
1089,2691.571428571427,104
1090,2710.8571428571413,146
1091,2711.9285714285697,146
1092,2712.9999999999986,147
1093,2714.071428571427,149
1094,2715.1428571428555,151
1095,2716.2142857142844,151
1096,2717.2857142857124,150
1097,2718.3571428571413,146
1098,2719.4285714285697,149
1099,2724.785714285713,174
1100,2725.8571428571413,167
1101,2726.9285714285697,165
